id,name,portion_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,calcium_mg,iron_mg,sodium_mg,defaultUnit,units,unitConversions,nutritionPer100g,category,source_pdf,page,notes
margarina_com_óleo_hidrogenado_sem_sal_80_de_lipídeos,"Margarina, com óleo hidrogenado, sem sal (80% de lipídeos)",100,723.0,NULL,81.7,0.0,NULL,3.0,0.1,78.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 723.0, ""energy_kj"": 3023.0, ""fat"": 81.7, ""carbs"": 0.0, ""moisture"": 19.6, ""ash"": 0.2, ""calcium"": 3.0, ""magnesium"": 1.0, ""phosphorus"": 4.0, ""iron"": 0.1, ""sodium"": 78.0, ""potassium"": 2.0, ""retinol"": 534.0}",Óleos,#1food-moz.pdf,1,Entry 264 from source table
margarina_com_óleo_interesterificado_com_sal_65de_lipídeos,"Margarina, com óleo interesterificado, com sal (65%de lipídeos)",100,594.0,NULL,67.2,0.0,NULL,5.0,NULL,561.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 594.0, ""energy_kj"": 2487.0, ""fat"": 67.2, ""carbs"": 0.0, ""moisture"": 32.0, ""ash"": 1.2, ""calcium"": 5.0, ""magnesium"": 1.0, ""phosphorus"": 6.0, ""sodium"": 561.0, ""potassium"": 15.0, ""retinol"": 385.0}",Óleos,#1food-moz.pdf,1,Entry 265 from source table
margarina_com_óleo_interesterificado_sem_sal_65_de_lipídeos,"Margarina, com óleo interesterificado, sem sal (65% de lipídeos)",100,593.0,NULL,67.1,0.0,NULL,5.0,0.1,33.0,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 593.0, ""energy_kj"": 2482.0, ""fat"": 67.1, ""carbs"": 0.0, ""moisture"": 33.4, ""ash"": 0.1, ""calcium"": 5.0, ""magnesium"": 1.0, ""phosphorus"": 7.0, ""iron"": 0.1, ""sodium"": 33.0, ""potassium"": 5.0, ""retinol"": 245.0}",Óleos,#1food-moz.pdf,1,Entry 266 from source table
óleo_de_babaçu,"Óleo, de babaçu",100,884.0,NULL,100.0,NULL,NULL,NULL,NULL,NULL,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 884.0, ""energy_kj"": 3699.0, ""fat"": 100.0, ""manganese"": 267.0}",Óleos,#1food-moz.pdf,1,Entry 267 from source table
óleo_de_canola,"Óleo, de canola",100,884.0,NULL,100.0,NULL,NULL,NULL,NULL,NULL,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 884.0, ""energy_kj"": 3699.0, ""fat"": 100.0, ""manganese"": 268.0}",Óleos,#1food-moz.pdf,1,Entry 268 from source table
óleo_de_girassol,"Óleo, de girassol",100,884.0,NULL,100.0,NULL,NULL,NULL,NULL,NULL,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 884.0, ""energy_kj"": 3699.0, ""fat"": 100.0, ""manganese"": 269.0}",Óleos,#1food-moz.pdf,1,Entry 269 from source table
óleo_de_milho,"Óleo, de milho",100,884.0,NULL,100.0,NULL,NULL,NULL,NULL,NULL,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 884.0, ""energy_kj"": 3699.0, ""fat"": 100.0, ""manganese"": 270.0}",Cereais,#1food-moz.pdf,1,Entry 270 from source table
óleo_de_pequi,"Óleo, de pequi",100,884.0,NULL,100.0,NULL,NULL,NULL,NULL,NULL,100g,"[""100g"", ""gramas"", ""g"", ""ml"", ""litro"", ""colher de sopa"", ""colher de chá"", ""fio""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""ml"": 0.92, ""litro"": 920, ""colher de sopa"": 13, ""colher de chá"": 4, ""fio"": 2}","{""calories"": 884.0, ""energy_kj"": 3699.0, ""fat"": 100.0, ""manganese"": 271.0}",Óleos,#1food-moz.pdf,1,Entry 271 from source table
óleo_de_soja,"Óleo, de soja",100,884.0,NULL,100.0,NULL,NULL,NULL,NULL,NULL,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""colher de sopa"", ""concha"", ""prato fundo"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 180, ""colher de sopa"": 12, ""concha"": 100, ""prato fundo"": 250, ""kg"": 1000}","{""calories"": 884.0, ""energy_kj"": 3699.0, ""fat"": 100.0, ""manganese"": 272.0}",Leguminosas,#1food-moz.pdf,1,Entry 272 from source table
abadejo_filé_congelado_assado,"Abadejo, filé, congelado, assado",100,112.0,23.5,1.2,0.0,NULL,23.0,0.5,334.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 112.0, ""energy_kj"": 467.0, ""protein"": 23.5, ""fat"": 1.2, ""carbs"": 0.0, ""cholesterol"": 103.0, ""moisture"": 74.3, ""ash"": 1.6, ""calcium"": 23.0, ""magnesium"": 20.0, ""phosphorus"": 338.0, ""iron"": 0.5, ""sodium"": 334.0, ""potassium"": 156.0, ""copper"": 0.03, ""zinc"": 0.5, ""niacin"": 0.44}",Alimentos,#1food-moz.pdf,1,Entry 273 from source table
abadejo_filé_congeladocozido,"Abadejo, filé, congelado,cozido",100,91.0,19.3,0.9,0.0,NULL,17.0,0.3,189.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 91.0, ""energy_kj"": 381.0, ""protein"": 19.3, ""fat"": 0.9, ""carbs"": 0.0, ""cholesterol"": 87.0, ""moisture"": 79.7, ""ash"": 0.9, ""calcium"": 17.0, ""magnesium"": 16.0, ""phosphorus"": 351.0, ""iron"": 0.3, ""sodium"": 189.0, ""potassium"": 146.0, ""copper"": 0.03, ""zinc"": 0.4}",Alimentos,#1food-moz.pdf,1,Entry 274 from source table
abadejo_filé_congelado_cru,"Abadejo, filé, congelado, cru",100,59.0,13.1,0.4,0.0,NULL,10.0,0.1,79.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 59.0, ""energy_kj"": 247.0, ""protein"": 13.1, ""fat"": 0.4, ""carbs"": 0.0, ""cholesterol"": 31.0, ""moisture"": 86.4, ""ash"": 0.6, ""calcium"": 10.0, ""magnesium"": 14.0, ""manganese"": 0.01, ""phosphorus"": 91.0, ""iron"": 0.1, ""sodium"": 79.0, ""potassium"": 148.0, ""copper"": 0.14, ""zinc"": 0.4, ""thiamine"": 0.04, ""niacin"": 4.6}",Alimentos,#1food-moz.pdf,1,Entry 275 from source table
abadejo_filé_congelado_grelhado,"Abadejo, filé, congelado, grelhado",100,130.0,27.6,1.3,0.0,NULL,20.0,0.3,305.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 130.0, ""energy_kj"": 542.0, ""protein"": 27.6, ""fat"": 1.3, ""carbs"": 0.0, ""cholesterol"": 136.0, ""moisture"": 71.0, ""ash"": 1.6, ""calcium"": 20.0, ""magnesium"": 22.0, ""phosphorus"": 581.0, ""iron"": 0.3, ""sodium"": 305.0, ""potassium"": 279.0, ""zinc"": 0.4, ""retinol"": 6.0, ""re"": 6.0, ""rae"": 6.0, ""thiamine"": 0.03, ""niacin"": 0.44}",Alimentos,#1food-moz.pdf,1,Entry 276 from source table
atum_conserva_em_óleo,"Atum, conserva em óleo",100,166.0,26.2,6.0,0.0,NULL,7.0,1.2,362.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 166.0, ""energy_kj"": 694.0, ""protein"": 26.2, ""fat"": 6.0, ""carbs"": 0.0, ""cholesterol"": 53.0, ""moisture"": 64.5, ""ash"": 1.5, ""calcium"": 7.0, ""magnesium"": 29.0, ""phosphorus"": 211.0, ""iron"": 1.2, ""sodium"": 362.0, ""potassium"": 280.0, ""copper"": 0.04, ""zinc"": 0.6, ""thiamine"": 0.15, ""riboflavin"": 0.03, ""niacin"": 3.17}",Peixes,#1food-moz.pdf,1,Entry 277 from source table
atum_fresco_cru,"Atum, fresco, cru",100,118.0,25.7,0.9,0.0,NULL,7.0,1.3,30.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 118.0, ""energy_kj"": 492.0, ""protein"": 25.7, ""fat"": 0.9, ""carbs"": 0.0, ""cholesterol"": 48.0, ""moisture"": 73.1, ""ash"": 1.3, ""calcium"": 7.0, ""magnesium"": 32.0, ""phosphorus"": 254.0, ""iron"": 1.3, ""sodium"": 30.0, ""potassium"": 308.0, ""copper"": 0.09, ""zinc"": 0.4, ""retinol"": 20.0, ""re"": 20.0, ""rae"": 20.0, ""riboflavin"": 0.04, ""niacin"": 5.94}",Peixes,#1food-moz.pdf,1,Entry 278 from source table
bacalhau_salgado_cru,"Bacalhau, salgado, cru",100,136.0,29.0,1.3,0.0,NULL,157.0,0.9,13585.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 136.0, ""energy_kj"": 569.0, ""protein"": 29.0, ""fat"": 1.3, ""carbs"": 0.0, ""cholesterol"": 139.0, ""moisture"": 47.9, ""ash"": 22.5, ""calcium"": 157.0, ""magnesium"": 49.0, ""manganese"": 0.03, ""phosphorus"": 186.0, ""iron"": 0.9, ""sodium"": 13585.0, ""potassium"": 434.0, ""copper"": 0.09, ""zinc"": 0.7, ""riboflavin"": 0.21}",Peixes,#1food-moz.pdf,1,Entry 279 from source table
bacalhau_salgado_refogado,"Bacalhau, salgado, refogado",100,140.0,24.0,3.6,1.2,NULL,59.0,0.2,1256.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 140.0, ""energy_kj"": 584.0, ""protein"": 24.0, ""fat"": 3.6, ""carbs"": 1.2, ""cholesterol"": 112.0, ""moisture"": 65.9, ""ash"": 5.3, ""calcium"": 59.0, ""magnesium"": 15.0, ""phosphorus"": 51.0, ""iron"": 0.2, ""sodium"": 1256.0, ""potassium"": 50.0, ""copper"": 0.04, ""zinc"": 0.6, ""thiamine"": 0.03, ""riboflavin"": 0.05, ""niacin"": 5.17}",Peixes,#1food-moz.pdf,1,Entry 280 from source table
cação_posta_com_farinha_de_trigo_frita,"Cação, posta, com farinha de trigo, frita",100,208.0,25.0,10.0,3.1,0.5,30.0,1.0,160.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 208.0, ""energy_kj"": 872.0, ""protein"": 25.0, ""fat"": 10.0, ""carbs"": 3.1, ""fiber"": 0.5, ""cholesterol"": 75.0, ""moisture"": 60.6, ""ash"": 1.4, ""calcium"": 30.0, ""magnesium"": 26.0, ""manganese"": 0.06, ""phosphorus"": 462.0, ""iron"": 1.0, ""sodium"": 160.0, ""potassium"": 420.0, ""zinc"": 0.6, ""retinol"": 17.0, ""re"": 17.0, ""rae"": 17.0, ""niacin"": 0.77}",Cereais,#1food-moz.pdf,1,Entry 281 from source table
cação_posta_cozida,"Cação, posta, cozida",100,116.0,25.6,0.7,0.0,NULL,10.0,0.3,115.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 116.0, ""energy_kj"": 485.0, ""protein"": 25.6, ""fat"": 0.7, ""carbs"": 0.0, ""cholesterol"": 83.0, ""moisture"": 75.9, ""ash"": 1.2, ""calcium"": 10.0, ""magnesium"": 21.0, ""phosphorus"": 204.0, ""iron"": 0.3, ""sodium"": 115.0, ""potassium"": 249.0, ""copper"": 0.03, ""zinc"": 0.6, ""retinol"": 12.0, ""re"": 12.0, ""rae"": 12.0, ""riboflavin"": 0.04, ""niacin"": 9.77}",Alimentos,#1food-moz.pdf,1,Entry 282 from source table
cação_posta_crua,"Cação, posta, crua",100,83.0,17.9,0.8,0.0,NULL,9.0,0.2,176.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 83.0, ""energy_kj"": 349.0, ""protein"": 17.9, ""fat"": 0.8, ""carbs"": 0.0, ""cholesterol"": 36.0, ""moisture"": 81.4, ""ash"": 1.2, ""calcium"": 9.0, ""magnesium"": 19.0, ""manganese"": 0.04, ""phosphorus"": 181.0, ""iron"": 0.2, ""sodium"": 176.0, ""potassium"": 299.0, ""copper"": 0.13, ""zinc"": 0.3, ""retinol"": 6.0, ""re"": 6.0, ""rae"": 6.0, ""thiamine"": 0.04, ""niacin"": 1.31}",Alimentos,#1food-moz.pdf,1,Entry 283 from source table
camarão_rio_grande_grande_cozido,"Camarão, Rio Grande, grande, cozido",100,90.0,19.0,1.0,0.0,NULL,90.0,1.3,367.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 90.0, ""energy_kj"": 377.0, ""protein"": 19.0, ""fat"": 1.0, ""carbs"": 0.0, ""cholesterol"": 241.0, ""moisture"": 78.7, ""ash"": 1.7, ""calcium"": 90.0, ""magnesium"": 19.0, ""manganese"": 0.06, ""phosphorus"": 266.0, ""iron"": 1.3, ""sodium"": 367.0, ""potassium"": 102.0, ""copper"": 0.17, ""zinc"": 1.2, ""niacin"": 1.07}",Peixes,#1food-moz.pdf,1,Entry 284 from source table
camarão_rio_grande_grande_cru,"Camarão, Rio Grande, grande, cru",100,47.0,10.0,0.5,0.0,NULL,51.0,0.7,201.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 47.0, ""energy_kj"": 197.0, ""protein"": 10.0, ""fat"": 0.5, ""carbs"": 0.0, ""cholesterol"": 124.0, ""moisture"": 89.1, ""ash"": 0.8, ""calcium"": 51.0, ""magnesium"": 27.0, ""manganese"": 0.04, ""phosphorus"": 234.0, ""iron"": 0.7, ""sodium"": 201.0, ""potassium"": 72.0, ""copper"": 0.11, ""zinc"": 0.7, ""retinol"": 20.0, ""re"": 20.0, ""rae"": 20.0}",Peixes,#1food-moz.pdf,1,Entry 285 from source table
camarão_sete_barbas_sem_cabeça_com_casca_frito,"Camarão, Sete Barbas, sem cabeça, com casca, frito",100,231.0,18.4,15.6,2.9,NULL,960.0,2.4,99.0,100g,"[""100g"", ""gramas"", ""g"", ""filé"", ""posta"", ""unidade"", ""porção"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""filé"": 150, ""posta"": 200, ""unidade"": 180, ""porção"": 150, ""kg"": 1000}","{""calories"": 231.0, ""energy_kj"": 968.0, ""protein"": 18.4, ""fat"": 15.6, ""carbs"": 2.9, ""cholesterol"": 283.0, ""moisture"": 61.0, ""ash"": 2.1, ""calcium"": 960.0, ""magnesium"": 74.0, ""manganese"": 0.38, ""phosphorus"": 337.0, ""iron"": 2.4, ""sodium"": 99.0, ""potassium"": 107.0, ""copper"": 0.19, ""zinc"": 1.1, ""thiamine"": 0.05, ""niacin"": 0.35}",Peixes,#1food-moz.pdf,1,Entry 286 from source table
caranguejo_cozido,"Caranguejo, cozido",100,83.0,18.5,0.4,0.0,NULL,357.0,2.9,360.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 83.0, ""energy_kj"": 346.0, ""protein"": 18.5, ""fat"": 0.4, ""carbs"": 0.0, ""cholesterol"": 85.0, ""moisture"": 77.0, ""ash"": 3.5, ""calcium"": 357.0, ""magnesium"": 52.0, ""manganese"": 0.07, ""phosphorus"": 154.0, ""iron"": 2.9, ""sodium"": 360.0, ""potassium"": 186.0, ""copper"": 0.72, ""zinc"": 5.7, ""thiamine"": 0.04, ""riboflavin"": 0.31, ""niacin"": 4.17}",Alimentos,#1food-moz.pdf,1,Entry 287 from source table
corimba_cru,"Corimba, cru",100,128.0,17.4,6.0,0.0,NULL,40.0,0.5,47.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 128.0, ""energy_kj"": 536.0, ""protein"": 17.4, ""fat"": 6.0, ""carbs"": 0.0, ""cholesterol"": 40.0, ""moisture"": 75.6, ""ash"": 1.0, ""calcium"": 40.0, ""magnesium"": 23.0, ""manganese"": 0.02, ""phosphorus"": 190.0, ""iron"": 0.5, ""sodium"": 47.0, ""potassium"": 317.0, ""copper"": 0.03, ""zinc"": 0.4, ""niacin"": 1.87}",Alimentos,#1food-moz.pdf,1,Entry 288 from source table
corimbatá_assado,"Corimbatá, assado",100,261.0,19.9,19.6,0.0,NULL,22.0,1.0,40.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 261.0, ""energy_kj"": 1094.0, ""protein"": 19.9, ""fat"": 19.6, ""carbs"": 0.0, ""cholesterol"": 80.0, ""moisture"": 59.9, ""ash"": 1.0, ""calcium"": 22.0, ""magnesium"": 24.0, ""manganese"": 0.01, ""phosphorus"": 221.0, ""iron"": 1.0, ""sodium"": 40.0, ""potassium"": 326.0, ""copper"": 0.03, ""zinc"": 0.7, ""thiamine"": 0.13, ""riboflavin"": 0.06, ""niacin"": 2.7}",Alimentos,#1food-moz.pdf,1,Entry 289 from source table
corimbatá_cozido,"Corimbatá, cozido",100,239.0,20.1,16.9,0.0,NULL,65.0,0.6,37.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 239.0, ""energy_kj"": 999.0, ""protein"": 20.1, ""fat"": 16.9, ""carbs"": 0.0, ""cholesterol"": 75.0, ""moisture"": 64.6, ""ash"": 0.8, ""calcium"": 65.0, ""magnesium"": 23.0, ""manganese"": 0.02, ""phosphorus"": 185.0, ""iron"": 0.6, ""sodium"": 37.0, ""potassium"": 254.0, ""copper"": 0.05, ""zinc"": 1.0, ""niacin"": 2.09}",Alimentos,#1food-moz.pdf,1,Entry 290 from source table
corvina_de_água_doce_crua,"Corvina de água doce, crua",100,101.0,18.9,2.2,0.0,NULL,39.0,0.3,45.0,100g,"[""100g"", ""gramas"", ""g"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""colher de sopa"": 12, ""colher de chá"": 4, ""xícara"": 180, ""kg"": 1000}","{""calories"": 101.0, ""energy_kj"": 423.0, ""protein"": 18.9, ""fat"": 2.2, ""carbs"": 0.0, ""cholesterol"": 73.0, ""moisture"": 79.2, ""ash"": 1.0, ""calcium"": 39.0, ""magnesium"": 25.0, ""manganese"": 0.02, ""phosphorus"": 154.0, ""iron"": 0.3, ""sodium"": 45.0, ""potassium"": 293.0, ""copper"": 0.02, ""zinc"": 0.4, ""retinol"": 8.0, ""re"": 8.0, ""rae"": 8.0, ""riboflavin"": 0.08}",Açúcares,#1food-moz.pdf,1,Entry 291 from source table
corvina_do_mar_crua,"Corvina do mar, crua",100,94.0,18.6,1.6,0.0,NULL,NULL,0.4,68.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 94.0, ""energy_kj"": 392.0, ""protein"": 18.6, ""fat"": 1.6, ""carbs"": 0.0, ""cholesterol"": 67.0, ""moisture"": 79.4, ""ash"": 1.1, ""magnesium"": 24.0, ""manganese"": 0.01, ""phosphorus"": 183.0, ""iron"": 0.4, ""sodium"": 68.0, ""potassium"": 339.0, ""copper"": 0.03, ""zinc"": 0.4, ""retinol"": 65.0, ""re"": 65.0, ""rae"": 65.0, ""thiamine"": 0.12, ""riboflavin"": 0.05, ""niacin"": 2.62}",Alimentos,#1food-moz.pdf,1,Entry 292 from source table
corvina_grande_assada,"Corvina grande, assada",100,147.0,26.8,3.6,0.0,NULL,60.0,0.5,85.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 147.0, ""energy_kj"": 613.0, ""protein"": 26.8, ""fat"": 3.6, ""carbs"": 0.0, ""cholesterol"": 117.0, ""moisture"": 69.0, ""ash"": 1.3, ""calcium"": 60.0, ""magnesium"": 24.0, ""manganese"": 0.03, ""phosphorus"": 176.0, ""iron"": 0.5, ""sodium"": 85.0, ""potassium"": 291.0, ""copper"": 0.02, ""zinc"": 0.7, ""thiamine"": 0.11, ""riboflavin"": 0.1, ""niacin"": 4.23}",Alimentos,#1food-moz.pdf,1,Entry 293 from source table
corvina_grande_cozida,"Corvina grande, cozida",100,100.0,23.4,2.6,0.0,NULL,69.0,0.6,68.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 100.0, ""energy_kj"": 419.0, ""protein"": 23.4, ""fat"": 2.6, ""carbs"": 0.0, ""cholesterol"": 123.0, ""moisture"": 73.6, ""ash"": 0.9, ""calcium"": 69.0, ""magnesium"": 22.0, ""manganese"": 0.02, ""phosphorus"": 164.0, ""iron"": 0.6, ""sodium"": 68.0, ""potassium"": 194.0, ""copper"": 0.03, ""zinc"": 0.7, ""retinol"": 6.0, ""re"": 6.0, ""rae"": 6.0, ""riboflavin"": 0.03, ""niacin"": 0.77}",Alimentos,#1food-moz.pdf,1,Entry 294 from source table
dourada_de_água_doce_fresca,"Dourada de água doce, fresca",100,131.0,18.8,5.6,0.0,NULL,12.0,0.2,40.0,100g,"[""100g"", ""gramas"", ""g"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""colher de sopa"": 12, ""colher de chá"": 4, ""xícara"": 180, ""kg"": 1000}","{""calories"": 131.0, ""energy_kj"": 549.0, ""protein"": 18.8, ""fat"": 5.6, ""carbs"": 0.0, ""cholesterol"": 52.0, ""moisture"": 76.2, ""ash"": 1.1, ""calcium"": 12.0, ""magnesium"": 26.0, ""manganese"": 0.01, ""phosphorus"": 189.0, ""iron"": 0.2, ""sodium"": 40.0, ""potassium"": 393.0, ""copper"": 0.02, ""zinc"": 0.5, ""niacin"": 3.7}",Açúcares,#1food-moz.pdf,1,Entry 295 from source table
